file_name,formula,space_group,value per atom,value,id
988_W3As.cif,W3As,P4/mmm,0.42551882027616017,1.7020752811046407,PN_2CP7UR7XCJ7X5V2CHFFJAPWUWBYZEE5J
989_Cr5Sr4.cif,Cr5Sr4,I4/mmm,0.8622231105534092,7.760007994980683,PN_OHCGCCOXNQEW5TXHKOERYYK4CTGIRNSB
990_Ga16Pt4.cif,Ga16Pt4,I-43m,-0.07808718496001035,-1.561743699200207,PN_U4UMUB6MX4VBVLAMEBQ4HXY7UO6M5P6U
991_Ni4Rh2.cif,Ni4Rh2,Pmmm,0.038815081091203275,0.23289048654721967,PN_DRBKPYWO7WX3DO4ECFFURH5TJ2LQZBCA
992_K3Na.cif,K3Na,P4/mmm,0.007793592956396145,0.03117437182558458,PN_UAZ4UPCA4SAZ5GDABPB3K4CMRO7NBC6B
993_Ba4Ni6.cif,Ba4Ni6,R-3c,0.48054335213717964,4.805433521371796,PN_ECNVSHJZWEGPWM3AQ3GDFGYQP6QA76AG
994_Ga3Pt5.cif,Ga3Pt5,Cmmm,-0.561520434446523,-4.492163475572184,PN_ZCOKKM7SFNNFINBRGB3MPV2PGSQMW6PW
995_Cu2Ge4.cif,Cu2Ge4,I4_1/amd,0.19345716349871486,1.1607429809922891,PN_6BSO6RVYZDWCMQ7F6OG6QQNX2ESE2BPW
996_AuCr2.cif,AuCr2,I4/mmm,0.31901571352256514,0.9570471405676955,PN_A24Q3UCJDUYJXXDDZQYK6JMJ5UDEPEAF
997_Ga3W.cif,Ga3W,P4/mmm,0.22910235049002026,0.916409401960081,PN_IUTCGMURUKGWTP6RNGCP5DQ5TJP5O23V
998_KI.cif,KI,R-3m,-1.5852064245143793,-3.1704128490287586,PN_O3Y7MJR2KIKWMED7LK7ELGDLLG6JC3YT
999_K3Na.cif,K3Na,I4/mmm,0.014178735139890097,0.05671494055956039,PN_RNADMLNPR2QG6LKAZ6UAHYVSRFTMVJXA
1000_Fe2Ga4.cif,Fe2Ga4,I4_1/amd,0.18818417211783137,1.1291050327069883,PN_D7NNMEHY2LQQ52M26XFEYLVCHBWVZZPD
1001_Ge2Br.cif,Ge2Br,I4/mmm,-0.003493188068231845,-0.010479564204695535,PN_K3DIRGKI26JCR6CTAFI3HJKTMON55TCQ
1002_RhV.cif,RhV,F-43m,0.6960338821994467,1.3920677643988935,PN_JXS4MWKR2NP6E4AJQWPYGXPF7BLF5JVR
1003_InSb.cif,InSb,P4/mmm,0.041197455128624494,0.08239491025724899,PN_BYCJLNFFBWDYAGUJXN6MOBS6M5L6WUC2
1004_Ag2Al.cif,Ag2Al,I4/mmm,-0.062054880539200497,-0.1861646416176015,PN_7HH6MKS4BC4FSQJ5OPBBOG6GPELS3QMW
1005_Cu2Ge2.cif,Cu2Ge2,P4/nmm,0.14517431527939895,0.5806972611175958,PN_DBJ3O2N24DBTTLYB344K4HHVCKHBEUNM
1006_Cu2Ge.cif,Cu2Ge,I4/mmm,0.06947767766629968,0.20843303299889904,PN_ZHEAIX3WPHN3ZMCTQ5D3F4RXQXSIJQH4
1007_CrRh4.cif,CrRh4,I4/mmm,0.4467363132556045,2.2336815662780225,PN_DB3QRRNXAUPI3C3WTQ5CRSDSAPGPXE2E
1008_NpU.cif,NpU,P4/mmm,0.007713432901905293,0.015426865803810585,PN_ZQHK2PLMQBE3BNFBD5ZM5ETU2I5IFPKP
1009_RhU.cif,RhU,P-6m2,-0.19404889045397233,-0.38809778090794467,PN_FLMLCAXSJDGG7VEGQHYRUGBFO2Q6IWFI
1010_Cr3W.cif,Cr3W,P4/mmm,0.06561472051618722,0.2624588820647489,PN_RBNWMW5MLRCGCQEV73LK2ZWWTCTXO4ZW
1011_Cr2Rh2.cif,Cr2Rh2,P4/nmm,0.01945753531096095,0.0778301412438438,PN_2GFFACNIB46DC6AS6YF42UAYNRCQMFBN
1012_KPt.cif,KPt,P4/mmm,0.38189627566726436,0.7637925513345287,PN_TLDUH56ZT6F32XEQYQYXKOVOWUMH4IVD
1013_Ge2Br2.cif,Ge2Br2,P4/nmm,-0.3539225105654191,-1.4156900422616765,PN_LECNNFRVPBIYPUW27L4XU6WXSSFCOZV5
1014_CrRh2.cif,CrRh2,P4/mmm,0.47018624623034455,1.4105587386910337,PN_EDH5FZFMYCQ5D2YSK4QYYUG6WOGTYN6U
1015_Cr8Rh.cif,Cr8Rh,I4/mmm,0.4020511085975929,3.618459977378336,PN_VPTXMWGGOPJ2WKARN2Z22IDL6ZUEI24S
1016_FePt.cif,FePt,P4/mmm,0.10467829281758245,0.4187131712703298,PN_46PKJM647I42IZAVWJU2A6G62LJFD5WO
1017_CuGa.cif,CuGa,P-6m2,-0.055034055860068154,-0.11006811172013631,PN_O3GU4O7TCW5KFXGDYN2UKLUW6QPIE4TJ
1018_AlPd3.cif,AlPd3,P4/mmm,-0.5908285954344459,-2.3633143817377835,PN_BDNHCTSAE6O35DK6FPVW3YBCJLXFPOXR
1019_Cr5Rh4.cif,Cr5Rh4,I4/mmm,0.04334509570455225,0.39010586134097025,PN_UIBQTZY7DOYVBI3C72EQYDGOSE45IFQR
1020_MoV4.cif,MoV4,I4/mmm,0.5635547788826841,2.8177738944134205,PN_MMMBLFLC7J2S34ZWQAFIAKUEQ3ID3N27
1021_Ni3Sb.cif,Ni3Sb,P4/mmm,0.03213430732331801,0.12853722929327205,PN_CFR5VBPJU3YKRRUDFFKQCMK3GLTS5G7K
1022_SmGe5.cif,SmGe5,Immm,-0.6336399568411982,-3.801839741047189,PN_3LMNS3MK3F6KQTZAJPFYSSEZCPMASS63
1023_Ac4I6.cif,Ac4I6,R-3c,-1.1254737931145116,-11.254737931145115,PN_OFKTMIIJOWEH2C2YS4AJUZE4NEICBL3Y
1024_Fe4Ga2.cif,Fe4Ga2,I4/mcm,0.08810691866627589,0.5286415119976553,PN_UXMHL7CNSLIYKVFHD3E4CD2C74UZGT4M
1025_KPb2.cif,KPb2,I4/mmm,-0.12242238836863646,-0.3672671651059094,PN_SCIHXXPLPYQ3JTO7Z33CVWUVJOKDAUMQ
1026_Ge2P4.cif,Ge2P4,Cmcm,0.24975384449601337,1.4985230669760803,PN_J2TW7VWIS4HWVNB4DZN4UPOVDPCYQZVY
1027_CaFe.cif,CaFe,Cmmm,0.6670044540710167,1.3340089081420334,PN_E7LH4KSMBTMAFBDFI6MIOSLQZDTKQNFP
1028_FeP.cif,FeP,R-3m,-0.29093024130176115,-0.5818604826035223,PN_DP56VOORYSLIO3AJ6KNXUIYBXW2PK5GZ
1029_AlNb3.cif,AlNb3,P4/mmm,-0.1644287196143619,-0.6577148784574476,PN_KYSB23SRMKVOM4CUD2IPWHCJK63J4C72
1030_CrNb2.cif,CrNb2,Fmmm,0.10226908000265549,0.30680724000796644,PN_Y7ZS5LVUKJ2JWVOD4Y3M35VE3QHKUPQC
1031_BaFe2.cif,BaFe2,I4/mmm,0.877546727959088,2.632640183877264,PN_XCILR5EBPMNO7FJHVO2S2BFYY3SCDIJU
1032_Fe2Ga.cif,Fe2Ga,I4/mmm,-0.12710946616814311,-0.38132839850442934,PN_64SCVQPMJX6626ABSHLD4T2KITNTLSX6
1033_Ir2Mn2.cif,Ir2Mn2,P4/nmm,-0.00920135479580253,-0.03680541918321012,PN_4I4L4QSDAKEDMOEHKNXS4THFI5VEOLUZ
1034_Cr3W.cif,Cr3W,P4/mmm,0.070083144452175,0.2803325778087,PN_M2L5DXWOZK3JR7TLJWFCECGQ5SXVVJRQ
1035_K2Sn.cif,K2Sn,I4/mmm,-0.010544429306254877,-0.03163328791876463,PN_3I3Y3RJMXZEHP7C7R2JCMYUFDMF3E3LM
1036_Au16Sr4.cif,Au16Sr4,I-43m,-0.4394674910717768,-8.789349821435536,PN_V6M5GMNPDV7F7YRFSZZ3KUBPQCO7VIEO
1037_AlCa3.cif,AlCa3,Immm,-0.04628300510080674,-0.18513202040322696,PN_LDINTIH2N76PFZNL363TWUAKIHGCVE2D
1038_Ag6Al4.cif,Ag6Al4,P-1,-0.05117975022372292,-0.5117975022372292,PN_RGTLRXF7ZUZ2AKQ3EAA7XGEXIKX5N5WX
1039_Nb2P2.cif,Nb2P2,P4/nmm,-0.05871827436927468,-0.23487309747709872,PN_XJMKFCRBY2F6IVZU53KFNAXH7IGCB45P
1040_Cu8Pt4.cif,Cu8Pt4,P-1,-0.10169229297240712,-1.2203075156688854,PN_64T4PYJAOTXGCSKFYEDTJVPXQBDI6DYL
1041_Fe5Ir4.cif,Fe5Ir4,I4/mmm,0.021654189741767027,0.19488770767590324,PN_27M3T45RBM6QKYOOSMDJ66EV6S44L5JB
1042_Fe4Pb.cif,Fe4Pb,I4/mmm,0.5180408792710665,2.5902043963553325,PN_TAY5XHRD6VAFN6DZTODLDCPYBXOTDRJC
1043_AsBr2.cif,AsBr2,I4/mmm,0.1637912403107397,0.4913737209322191,PN_D72Y3Y5JLZCXLX5O2MARCVIE6T5LT3A6
1044_Fe2Mo4.cif,Fe2Mo4,Fd-3m,0.7116753557152222,4.270052134291333,PN_OR6X5HESJMAK7EVMCTTQWWUXVLL727BO
1045_VGe3.cif,VGe3,P4/mmm,0.18470111901337027,0.7388044760534811,PN_FF5AGSZ75V2NFPZXI42LPYPJCCK4QG4O
1046_Mo2W.cif,Mo2W,I4/mmm,-0.0029383677656393084,-0.008815103296917925,PN_IMYOZ3QRPGF5QRAJUYVO6PKHETUWNR4Q
1047_K2Na4.cif,K2Na4,Pnnm,0.04284382628033553,0.25706295768201315,PN_SQZRYZLUSFD4FWTH5NW7B56XQVWFUFLU
1048_Cu7Pt5.cif,Cu7Pt5,P1,-0.12739978400128096,-1.5287974080153717,PN_7STTREVCS5E23RWTQ56DG522KLOGY55M
1049_Fe4V2.cif,Fe4V2,Cmcm,0.10779501627733978,0.6467700976640387,PN_V6I6ON6V24TR4EKWCTPEOBDS3XIGOP76
1050_Pd8Sb4.cif,Pd8Sb4,Cmc2_1,-0.4733627168891452,-5.680352602669743,PN_B6LVO36YPC74QPTZ6FHWI4PIMRO7NKLM
1051_W4Sb16.cif,W4Sb16,I-43m,0.8629071845772032,17.258143691544063,PN_Q45NTFNGOB24ZG65KMXDNKFRQNRVRF5Q
1052_CuIr.cif,CuIr,F-43m,2.1677452154660086,4.335490430932017,PN_RJYIUVJQLGKA36EE3ZNH53TWPPLSIG4L
1053_Cr2Ta6.cif,Cr2Ta6,Cmcm,0.061192333950984334,0.4895386716078747,PN_ZXCPSJ45QVR7R22BBXD7TQXESAATN6XQ
1054_Sr16W4.cif,Sr16W4,I-43m,1.1537662752830578,23.075325505661155,PN_PBVLU7N7D6F2I7ONKH7ERJY4VQ6CSEN6
1055_SrW3.cif,SrW3,Pm-3m,1.6994325432565986,6.797730173026395,PN_DPPOZKS3HJH4MEZ7675VNFQVZPPOE345
1056_NiSn.cif,NiSn,P-6m2,-0.11792968502310419,-0.23585937004620838,PN_TJNNFIKS43XMJ67GK5J2ALWD77FCFLPQ
1057_Fe4V12.cif,Fe4V12,Pnma,0.0315684178168123,0.5050946850689968,PN_D7CHO62DMGSDI3L63WVKOSAYMCQC5VT6
1058_V4W2.cif,V4W2,Pnnm,0.6447502404714527,3.868501442828716,PN_JMEP3OODWKWTYFQCBJ22UT2E6DV3EO7C
1059_Ir18Mo6.cif,Ir18Mo6,Pmmn,-0.2434333486468745,-5.842400367524988,PN_FQIP6QBNFWTAOCMIPW6T5FML5Y2GQBQZ
1060_CuTh.cif,CuTh,F-43m,0.8185751649189763,1.6371503298379526,PN_EIKTAQBY4FQFVZE35AJS2XIZQIMMKCJC
1061_AgNa2.cif,AgNa2,I4/mmm,0.005725546973817626,0.01717664092145288,PN_WDG4QDQ4FJV5WADDA2R6CSXFFWC4U6A4
1062_MoP.cif,MoP,Fm-3m,-0.04335678120693487,-0.08671356241386974,PN_DH5VCB2FYR6NEOVY6BFLLKSHX2SBJFD7
1063_Pb8Sb4.cif,Pb8Sb4,Pnma,0.02373485671697099,0.2848182806036519,PN_2SYSNHVZEONAGWQA74K7FMBQOANVL3UA
1064_EuU.cif,EuU,Fm-3m,1.3282505515044436,2.656501103008887,PN_NQ6TPS7CC53HWPBD2ZBGNMDDYABJSUYL
1065_Cr3Rh.cif,Cr3Rh,P4/mmm,0.09619991350359136,0.38479965401436544,PN_AA2KRVS7OEF2IXWFJRIJDNLVWUHUJMSP
1066_Ag2Na4.cif,Ag2Na4,I4/mcm,-0.062496446934515205,-0.37497868160709125,PN_SHFJ7Q4WBVAWN3SO75P5YVAUKSDNDMIF
1067_CuGe.cif,CuGe,P4/mmm,0.1859997211468114,0.7439988845872456,PN_B4KVXZFKZIV6SBTAFHY7HXOAE2F7O5CK
1068_Ca3Ni.cif,Ca3Ni,Fm-3m,0.20132798669583973,0.8053119467833589,PN_KMHSNDKEZIF5I576GMY6SEZJ4QMPQJN4
1069_As2Br.cif,As2Br,I4/mmm,0.03041225521939417,0.0912367656581825,PN_7BO3LUG6TZFAAVHIDQIWYVYF43WMB3XI
1070_Ni5Ta.cif,Ni5Ta,F-43m,-0.24163198238832231,-1.449791894329934,PN_HFVB4G4V4QHAYKETWIMCGC3E2IIUKGX3
1071_AsBr2.cif,AsBr2,P4/mmm,0.07533291650688767,0.225998749520663,PN_2IIHCEREKQLMR4RQCGJ2WXJQPLMKZRDF
1072_Fe2Pb2.cif,Fe2Pb2,P4/nmm,0.2930038543888518,1.1720154175554072,PN_7HVRZ5KSMPT3M6ZQUIE3NFYXL6P75LQC
1073_SrW3.cif,SrW3,Pm-3m,5.085289399188636,20.341157596754545,PN_EB2EAPHL4I5SO5ZDVB7WOT3LWLSID4LU
1074_NiSn2.cif,NiSn2,I4/mmm,-0.06072639272195168,-0.18217917816585505,PN_WTZEXGDNLURU3N3MPUBKBEJVDWYLZUDO
1075_Sr2W2.cif,Sr2W2,Fd-3m,1.388439071506709,5.553756286026836,PN_AJENIXRAXLF3T5YKRAMLJJBGGWCJVGWS
1076_Ir3K.cif,Ir3K,Cmmm,0.9087052585387783,3.634821034155113,PN_GTZ3RQ6KJI2XQGQ6HJQXXVBYKELCCBPJ
1077_AgTa7.cif,AgTa7,Fm-3m,0.26553497024526607,2.1242797619621285,PN_XBONQYIKRXTK4IS6ZJ3MV5I3IPUIBVTL
1078_Pt24Ge16.cif,Pt24Ge16,Pnma,-0.5805424910480653,-23.221699641922612,PN_IOXN3SWSUGY5SISFZI3DX7XJ7KPXIYB2
1079_AuGa.cif,AuGa,F-43m,0.07726900961153582,0.15453801922307164,PN_XHGWNWLC4LAMV5J4H6ROKV6USPLY2QQ4
1080_AsBr2.cif,AsBr2,I4/mmm,0.1644874317319959,0.4934622951959877,PN_VUJEUUZUKCOEVOCR5URWXKTNTGJ6TYQ5
1081_Fe3Na.cif,Fe3Na,Pm-3m,0.7214530138825488,2.885812055530195,PN_WZF3NWPKID35OXIAHD2XF4FM5NA73EMW
1082_Pb4V.cif,Pb4V,Im-3m,0.31526686534698384,1.5763343267349192,PN_AF37LOGJ5LYPJCYR3HDFWDHRLFEQNFYO
1083_Ba3Ta.cif,Ba3Ta,P4/mmm,0.8554577806908497,3.4218311227633986,PN_3ITEPYJCKS32OYVHHFQYQCRYJ57EGWKW
1084_Fe3Pb.cif,Fe3Pb,I4/mmm,0.4081851932579479,1.6327407730317915,PN_XWXHS2UL75NPGQQWMXRENW35SQONLAXE
1085_Fe4As6.cif,Fe4As6,Fdd2,0.0774651105346301,0.774651105346301,PN_H5NGJ33MUUWICN2BFSQ45PA5JW2FXZFP
1086_Al2Rh.cif,Al2Rh,I4/mmm,-0.7934654617387066,-4.760792770432239,PN_Q3GMD6BGTRIHQLTLPSNYRCTE32NAJLMD
1087_Fe2Pb2.cif,Fe2Pb2,P4/nmm,0.2934461841775402,1.1737847367101608,PN_ZGRYQUQ7FJM3RCEFI7GYRBZIMQRMLYDM
1088_NaPt4.cif,NaPt4,Im-3m,0.9276235444384433,4.6381177221922165,PN_NKF2KAAI3GAAQNQG7ZSTXHUCX35JFPP7
1089_MoP.cif,MoP,Pm-3m,-0.40326457250724346,-1.6130582900289738,PN_6UZESKL2O2SV4ALGRDOIE7LICT52WTSV
1090_Al3K.cif,Al3K,Fm-3m,0.39977071146941734,1.5990828458776694,PN_5M5S2NFSHAFPSLOIAXWROMTXYUR7NT2G
1091_W2Sb6.cif,W2Sb6,Pm-3n,0.7422411538439109,5.937929230751287,PN_IVA5JTU6PTVUGQBMHBDXWMDWN7NXK477
1092_AsBr.cif,AsBr,P4/mmm,0.2720832940127895,1.088333176051158,PN_7WGYTV72VFPEQJRXGWLREIXIZBAM6S4S
1093_BaTa3.cif,BaTa3,P4/mmm,0.5966542786171853,2.3866171144687414,PN_XO54EIVWS5HDNHTRTKL6YRSLOAXSECJ3
1094_NaPt.cif,NaPt,Pm-3m,0.18541544769443163,0.37083089538886327,PN_QNXFZ4MOUFDOADDO5L6U3ZX5YT6FORRM
1095_Cr4Ta6.cif,Cr4Ta6,Fddd,0.22397428929938315,2.2397428929938314,PN_RZVYWRROMF44VZILOI5IYGPE2V4OAWXJ
1096_Ga2W6.cif,Ga2W6,I4/mmm,0.27728536127391124,2.21828289019129,PN_DB6UO7X3OLDFMPHSIFONDZ643DRY74WC
1097_Pb2Sb2.cif,Pb2Sb2,Imma,0.061367889008170806,0.24547155603268322,PN_I5PQS6ZIBRYCXFIX6RXM2Q2CCJNTDSGX
1098_Pt2Sn2.cif,Pt2Sn2,P4/nmm,-0.03980881341367937,-0.15923525365471747,PN_MT7OSSLMIZ3RRR42Y3E342PL4ZLW77FQ
1099_AuU.cif,AuU,Fm-3m,0.10069767599701684,0.2013953519940337,PN_5K4RMZG5VDRSULEOS73P4AKFMBB3FPOZ
1100_WSb.cif,WSb,Pm-3m,0.6333799695471152,1.2667599390942303,PN_QBI3YWWLUR7KSQVJIMACI3MPQNTCDA7Q
1101_MoI.cif,MoI,F-43m,1.310114103845386,2.620228207690772,PN_TKYRDVP7S64D6TOJ5XU2GQJDDL25QNZU
1102_MoSr2.cif,MoSr2,I4/mmm,0.9492812964603784,2.847843889381135,PN_63UFBGYQLT54XPBWYE7ZNOCCWUMNUYWZ
1103_NbP3.cif,NbP3,P4/mmm,-0.16653629724772223,-0.6661451889908889,PN_TZ2K4PT6POGU3AFOZQLZPHXAAX5CANBY
1104_PdRh4.cif,PdRh4,I4/mmm,0.401449417497561,2.007247087487805,PN_JBH5G2M7JT5Q5HRWV36GD3PCF4NHXVIA
1105_Al4In2.cif,Al4In2,Cmcm,0.12164674403183955,0.7298804641910372,PN_CNJNUKOWZM7PN5HY3ILKQVAKS7GWBEPB
1106_SnW.cif,SnW,F-43m,1.9705389854412072,3.9410779708824144,PN_R3MSCQE4ILVZLXNFNGKI4VDNCXROMXUQ
1107_Pb3V.cif,Pb3V,Pm-3m,0.414796380719622,1.659185522878488,PN_N5S5JFHKITOFOD47PHDCUSX5DPJVQN6T
1108_WSb4.cif,WSb4,Im-3m,0.6132872102765802,3.066436051382901,PN_MOIV54N42FXJ3CHPQH4YILETBQSVI46H
1109_As3Br.cif,As3Br,Fm-3m,0.49617079446608914,1.9846831778643566,PN_ZUSIN6LBYWXGGELCZQ2CFGTVEZSL5ZKD
1110_Ag6V10.cif,Ag6V10,I4/mcm,0.5632138098158901,9.011420957054241,PN_QZKAHILAFYR6O3EMYYX7EHWQ6VAC2MJZ
1111_Ag7Al5.cif,Ag7Al5,P1,-0.03749980181278841,-0.4499976217534609,PN_WDAVB36YXSRD5C6SSLV66NBMQPNP7BC6
1112_Cr3Ta.cif,Cr3Ta,Immm,0.054785266293079005,0.21914106517231602,PN_IVMPAHVYJQDTRJFLIMCOLIVOOU4BOXFE
1113_IrAs5.cif,IrAs5,F-43m,0.915548865946659,5.4932931956799536,PN_77NVUIL3G3DB3EA3QHEJAFHCTAHRNCKO
1114_Pb2V.cif,Pb2V,Fm-3m,0.7233741524777114,2.170122457433134,PN_4YSGK2S2OXQPUQDOKR4EWJVO5XRT7CXK
1115_Ba4Ni6.cif,Ba4Ni6,R-3c,0.4894772677785376,4.894772677785376,PN_RW7MTJW7ARTSDLWJIIN3LUQEBXGA5BEA
1116_Ir2Ta4.cif,Ir2Ta4,Imma,0.1685092472094496,2.022110966513395,PN_GVVWCOEBOXCCDNTIZ7H7JB5JBLWBPDY3
1117_Al8Pb4.cif,Al8Pb4,Pnma,0.2485274522084513,2.9823294265014155,PN_IEPOCBZKWX5RSYROQYGSNZ24MJX3Q5U2
1118_Ag4Al3.cif,Ag4Al3,I4/mmm,-0.052619481313925576,-0.36833636919747903,PN_WP4MUB6HG434PL7YPCRD7UPLONEP4HCT
1119_AlPd2.cif,AlPd2,I4/mmm,-0.7924205762264265,-2.3772617286792794,PN_KGMSEWVK4QWTUZEJICM6NBX3O3R6WECK
1120_Al6Pb18.cif,Al6Pb18,Pmmn,0.1724440600109176,4.138657440262023,PN_PNX2D2IHCM65USPPS7TXRWBFSQI243PI
1121_Cr4Rh8.cif,Cr4Rh8,I4_1/amd,-0.08437393757195248,-1.0124872508634297,PN_LPZTZ5QFXTYAPXEYTVZBUMPLNA2TAJAO
1122_Au4Mn6.cif,Au4Mn6,Fdd2,0.18048517358967614,1.8048517358967615,PN_AK4DUBVOLIKYZMYQIFIQ25X3I3EUA2K7
1123_Au8Mn4.cif,Au8Mn4,Pnma,-0.03722282827629009,-0.44667393931548105,PN_S46NRHR4ACPG5RWSCWU6BCJYYTESUBAJ
1124_Ge4Br2.cif,Ge4Br2,I4_1/amd,0.13192289390491752,0.7915373634295051,PN_S7I7B3OXSSMQKGJPBEJ7U52VDFESF5EK
1125_AlMo2.cif,AlMo2,Fmmm,2.2338494594826117,6.701548378447836,PN_RSR6LOSP22HJPTG76J55SEENJPX3BRPF
1126_Mn4Sn.cif,Mn4Sn,I4/m,0.2246010467999781,1.1230052339998906,PN_MGJ6UOQB6VNZWWTFEXCPFYB5WHBB6Z34
1127_AgAl4.cif,AgAl4,I4/mmm,0.2037868935858093,1.0189344679290464,PN_WHP4LLY4TVTTBXHVZ4F4Y4S6B2MRS4BQ
1128_Ni5Sb4.cif,Ni5Sb4,I4/mmm,-0.010001378818230933,-0.0900124093640784,PN_67XQCQX66CYE4PILFXQT4NSC3AD5PAOS
1129_Al2Pb4.cif,Al2Pb4,Pnnm,0.2678257974993154,1.6069547849958923,PN_FTLD7Z7HPJEX7RVCXLD2VZPU5ZH4GYYU
1130_Ir4Mn3.cif,Ir4Mn3,I4/mmm,0.1284928555570275,0.8994499888991925,PN_UW5MMRAHMFQSG37MY7FIKVRTKLOEGZVH
1131_Cu8Ge.cif,Cu8Ge,I4/mmm,-0.010062972551391484,-0.09056675296252337,PN_2VO6SB5MOOQQBN5RZQDRXRJMT4H5YRSZ
1132_FePt3.cif,FePt3,I4/mmm,-0.17802800418118458,-0.7121120167247383,PN_R7IBW72FBBEKX3U2WKOCHD3S5NVUBGV6
1133_Mn2Sn4.cif,Mn2Sn4,I4/mcm,-0.021793821470753965,-0.13076292882452378,PN_OSZPPIVXUKCED7RXLGX7PDVLQJQITG5P
1134_Fe2Pb6.cif,Fe2Pb6,Cmcm,0.7930030037002895,6.344024029602316,PN_VIQJGNC3YKB2Q6QJ6PHJCCJ3TQMYV3J4
1135_BaIr2.cif,BaIr2,Fmmm,2.783862077291165,8.351586231873496,PN_TLFXAJQRZZ7HBUW6XC7EQSEL267X7YTT
1136_Mo4Pb8.cif,Mo4Pb8,Pnma,0.7113737394934839,8.536484873921808,PN_44EV7HKVT2W5LFZHZ3QKDADKLD7AJOQO
1137_Al4Pb8.cif,Al4Pb8,Pnma,0.19088783559093514,2.2906540270912217,PN_ZNTERSURXNBXTUYMV3OA4XLCCFE366YB
1138_Au2Mn6.cif,Au2Mn6,Cmcm,0.32859699331394054,2.6287759465115244,PN_ZUTJ4SYXU36QIPQTZQKXYQXLUWGYPJFR
1139_AuIn8.cif,AuIn8,I4/mmm,-0.020469679914874916,-0.18422711923387425,PN_ZMNU6DALFDBWVB4JCT7V67HZTQHCKMVK
1140_CrRh8.cif,CrRh8,I4/mmm,0.44614900795366136,4.015341071582952,PN_GWYML7234DUJLR76NPMMVGVFQHYICDO7
1141_AlPd2.cif,AlPd2,I4/mmm,-0.7903348888563736,-2.371004666569121,PN_S7SC6ZAUTNQXRUUJUHAA6Y3Z5DBYFFNL
1142_InTa3.cif,InTa3,P4/mmm,0.04847603507988829,0.19390414031955316,PN_7F5NEQ2UJJ67DJ6VEP36QJRX77AJZLVU
1143_Au2As2.cif,Au2As2,P4/nmm,0.2329993076058523,0.9319972304234092,PN_SQSF2BXQLVZ65M6T6G2SA4ZOECGFCF7R
1144_Ce3Sn.cif,Ce3Sn,Pm-3m,-0.5155391190107332,-2.062156476042933,PN_YCYXPVJG3GNIWLRDWMN3XQQF44MXT4AF
1145_Ba2Ir4.cif,Ba2Ir4,Fd-3m,-0.006348404294106065,-0.03809042576463639,PN_U3FDCQG2WDPSQJAPJA7SCD6HVRRBGUAQ
1146_Fe8Pb4.cif,Fe8Pb4,Pa-3,1.0841797110529658,13.010156532635591,PN_2HP3K2H5BGH23LZHOH4FOCMS334P2Y7I
1147_K2P2.cif,K2P2,Cmcm,-0.4137983534760199,-1.6551934139040796,PN_RQ2RGUFJQDEB43FNBM5O5IRKD6H2OT5H
1148_As4Br.cif,As4Br,I4/mmm,0.04740932068412747,0.23704660342063733,PN_OKPX3IP2WFRIHLO26NPSHJVNWQDXTCI6
1149_NbI.cif,NbI,F-43m,1.049989155341601,2.099978310683202,PN_RGWZZ4GZG32RMZSGT6RWG4GDIROW46OX
1150_GaPt3.cif,GaPt3,Pm-3m,-0.45030104999271625,-1.801204199970865,PN_LUBCUZPKHWFU2F35BSTXTREWJ72SFEMM
1151_NbBi3.cif,NbBi3,Pm-3m,0.471062909762173,1.884251639048692,PN_GZEL4O4XERBHZRR7WCEACRDATV6USVXP
1152_K2P2.cif,K2P2,Cmcm,-0.41636868812964467,-1.6654747525185787,PN_KBU6GHLFFQ3TNIHZ7YF37S2GSZ5JDV77
1153_AuCu3.cif,AuCu3,P4/mmm,-0.0003989963805692831,-0.0015959855222771324,PN_6BZJORO57RON67UNY67HHXMQGKTBC3D4
1154_BaIr3.cif,BaIr3,Pm-3m,0.8991729438340785,3.596691775336314,PN_KJGHM4JMKHAJNM6N6DPQFWBHTNLHBW6C
1155_Ca3Pb.cif,Ca3Pb,Pmm2,-0.3742175042414386,-1.4968700169657545,PN_CVXM7Z3RN62S2E34LQQL47GQNH74GGW2
1156_Fe44Mo2.cif,Fe44Mo2,Fd-3m,0.20302594817318126,9.339193615966337,PN_S2DGXZWEORDNV6GH7FAGGCW6A5SB7CPS
1157_Cr4Nb2.cif,Cr4Nb2,Fd-3m,-0.04724214886960709,-0.28345289321764255,PN_ELQ67WY264YSQCTCPHESWACVGQS3I75D
1158_NaPd2.cif,NaPd2,Immm,-0.04317359777200854,-0.12952079331602562,PN_WFYNYPILRMDRI3PASDYXVSTUUYFPOCHM
1159_SnW3.cif,SnW3,P4/mmm,0.5108634037715429,2.0434536150861717,PN_KR47PKXBJAQ4ZYWLDKBYNN75XFB4BMKW
1160_Fe3As.cif,Fe3As,Cmmm,0.18064192601288553,0.7225677040515421,PN_TB2TR2LXFYKL4JEVMXEZOCCS5LKMIAC3
1161_AuMo.cif,AuMo,F-43m,2.2015380882334377,4.403076176466875,PN_4ACI6UZDHTT2RZ6VCFUM7H2IRDDOCOPU
1162_Fe6V4.cif,Fe6V4,Fdd2,-0.019215889305802137,-0.19215889305802136,PN_ENAKBWWP3NKGXO6GZRH4IXR3GDUMU3FI
1163_Mo3W.cif,Mo3W,P4/mmm,-0.004197000088842273,-0.016788000355369093,PN_V7KONZPNZT5UACLRHFO47PTZPZ7SCXUV
